ksh_settlement_code,settlement_name,operator_id,network_operator,service_area_id,coverage_scope,usage_location_requirement,source_ids,evidence_status,status,notes
05962,Magyarcsanád,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
11536,Magyardombegyház,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
07357,Makó,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
10515,Maroslele,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
25733,Mártély,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
27809,Mátételke,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
20765,Medgyesbodzás,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
30128,Medgyesegyháza,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
23931,Méhkerék,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
16018,Mélykút,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
19628,Mezőberény,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
04206,Mezőgyán,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
11873,Mezőhegyes,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
30322,Mezőkovácsháza,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
24466,Mikebuda,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
21555,Mindszent,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
30632,Miske,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
10551,Monor,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
34397,Monorierdő,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
04349,Mórahalom,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
34096,Móricgát,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
11989,Murony,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
26028,Nagybánhegyes,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
25955,Nagybaracska,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
20914,Nagyér,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
04242,Nagykamarás,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
19716,Nagykőrös,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
12779,Nagylak,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
17233,Nagymágocs,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
08244,Nagyszénás,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
29179,Nagytőke,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
32540,Nemesnádudvar,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
23038,Nyáregyháza,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
23056,Nyárlőrinc,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
20066,Nyársapát,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
07755,Óföldeák,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
19257,Okány,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
12797,Ópusztaszer,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
16276,Ordas,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
16939,Orgovány,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
23065,Orosháza,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
08679,Öregcsertő,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
05281,Örkény,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
27438,Örménykút,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
31079,Öttömös,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
18670,Páhi,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
02705,Pálmonostora,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
15431,Petőfiszállás,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
09821,Pilis,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
15398,Pirtó,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
06284,Pitvaros,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
05397,Pusztaföldvár,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
06354,Pusztamérges,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
19594,Pusztaottlaka,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
28592,Pusztaszer,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,P45 exact-name KSH join via reproducible locator; DER because primary XLSX row is not directly materialized.
